ean,nome,atributos_extraidos,status
7908816361878,Balcão de Cozinha Para Cooktop 80cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '80 cm', 'altura': '89,5 cm', 'profundidade': '52,5 cm', 'peso': '23 kg'}",sucesso
7908816361885,Balcão de Cozinha Para Cooktop 80cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '80 cm', 'altura': '89,5 cm', 'profundidade': '52,5 cm', 'peso': '23 kg'}",sucesso
7908816361892,Balcão Para Pia 100cm Sem Tampo Pérola M24 Branco - Mpozenato,"{'largura': '98 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '28 kg'}",sucesso
7908816361908,Balcão Para Pia 100cm Sem Tampo Pérola M24 Preto - Mpozenato,"{'largura': '98 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '28 kg'}",sucesso
7908816361915,Balcão Para Pia 100cm Sem Tampo Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '98 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '28 kg'}",sucesso
7908816361922,Balcão Para Pia 100cm Sem Tampo Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '98 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '28 kg'}",sucesso
7908816361939,Balcão Para Pia 120cm Sem Tampo Pérola M24 Branco - Mpozenato,"{'largura': '118 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '33 kg'}",sucesso
7908816361946,Balcão Para Pia 120cm Sem Tampo Pérola M24 Preto - Mpozenato,"{'largura': '118 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '33 kg'}",sucesso
7908816361953,Balcão Para Pia 120cm Sem Tampo Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '118 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '33 kg'}",sucesso
7908816361960,Balcão Para Pia 120cm Sem Tampo Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '118 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '33 kg'}",sucesso
7908816361977,Balcão Para Pia 150cm Sem Tampo Pérola M24 Branco - Mpozenato,"{'largura': '148 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '39 kg'}",sucesso
7908816361984,Balcão Para Pia 150cm Sem Tampo Pérola M24 Preto - Mpozenato,"{'largura': '148 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '39 kg'}",sucesso
7908816361991,Balcão Para Pia 150cm Sem Tampo Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '148 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '39 kg'}",sucesso
7908816362004,Balcão Para Pia 150cm Sem Tampo Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '148 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '39 kg'}",sucesso
7908816362011,Balcão Para Pia 180cm Sem Tampo Pérola M24 Branco - Mpozenato,"{'largura': '178 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '42 kg'}",sucesso
7908816362028,Balcão Para Pia 180cm Sem Tampo Pérola M24 Preto - Mpozenato,"{'largura': '178 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '42 kg'}",sucesso
7908816362035,Balcão Para Pia 180cm Sem Tampo Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '178 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '42 kg'}",sucesso
7908816362042,Balcão Para Pia 180cm Sem Tampo Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '178 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '42 kg'}",sucesso
7908816362059,Armário de Cozinha Aéreo 70cm Pérola M24 Branco - Mpozenato,"{'largura': '70 cm', 'altura': '24,3 cm', 'profundidade': '29 cm', 'peso': '8 kg'}",sucesso
7908816362066,Armário de Cozinha Aéreo 70cm Pérola M24 Preto - Mpozenato,"{'largura': '70 cm', 'altura': '24,3 cm', 'profundidade': '29 cm', 'peso': '8 kg'}",sucesso
7908816362073,Armário de Cozinha Aéreo 70cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '70 cm', 'altura': '24,3 cm', 'profundidade': '29 cm', 'peso': '8 kg'}",sucesso
7908816362080,Armário de Cozinha Aéreo 70cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '70 cm', 'altura': '24,3 cm', 'profundidade': '29 cm', 'peso': '8 kg'}",sucesso
7908816362097,Armário de Cozinha Aéreo 80cm Pérola M24 Branco - Mpozenato,"{'largura': '80 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '15 kg'}",sucesso
7908816362103,Armário de Cozinha Aéreo 80cm Pérola M24 Preto - Mpozenato,"{'largura': '80 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '15 kg'}",sucesso
7908816362110,Armário de Cozinha Aéreo 80cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '80 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '15 kg'}",sucesso
7908816362127,Armário de Cozinha Aéreo 80cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '80 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '15 kg'}",sucesso
7908816362134,Armário de Cozinha Aéreo 100cm Pérola M24 Branco - Mpozenato,"{'largura': '100 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '18 kg'}",sucesso
7908816362141,Armário de Cozinha Aéreo 100cm Pérola M24 Preto - Mpozenato,"{'largura': '100 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '18 kg'}",sucesso
7908816362158,Armário de Cozinha Aéreo 100cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '100 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '18 kg'}",sucesso
7908816362165,Armário de Cozinha Aéreo 100cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '100 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '18 kg'}",sucesso
7908816362172,Armário de Cozinha Aéreo 120cm Pérola M24 Branco - Mpozenato,"{'largura': '120 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '22 kg'}",sucesso
7908816362189,Armário de Cozinha Aéreo 120cm Pérola M24 Preto - Mpozenato,"{'largura': '120 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '22 kg'}",sucesso
7908816362196,Armário de Cozinha Aéreo 120cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '120 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '22 kg'}",sucesso
7908816362202,Armário de Cozinha Aéreo 120cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '120 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '22 kg'}",sucesso
7908816362219,Armário de Cozinha Aéreo 150cm Pérola M24 Branco - Mpozenato,"{'largura': '150 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '24 kg'}",sucesso
7908816362226,Armário de Cozinha Aéreo 150cm Pérola M24 Preto - Mpozenato,"{'largura': '150 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '24 kg'}",sucesso
7908816362233,Armário de Cozinha Aéreo 150cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '150 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '24 kg'}",sucesso
7908816362240,Armário de Cozinha Aéreo 150cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '150 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '24 kg'}",sucesso
7908816362257,Armário de Cozinha Aéreo Nicho 60cm Pérola M24 Branco - Mpozenato,"{'largura': '60 cm', 'altura': '54 cm', 'profundidade': '26,7 cm', 'peso': '10 kg'}",sucesso
7908816362264,Armário de Cozinha Aéreo Nicho 60cm Pérola M24 Preto - Mpozenato,"{'largura': '60 cm', 'altura': '54 cm', 'profundidade': '26,7 cm', 'peso': '10 kg'}",sucesso
7908816362271,Armário de Cozinha Aéreo Nicho 60cm Pérola M24 Freijó - Mpozenato,"{'largura': '60 cm', 'altura': '54 cm', 'profundidade': '26,7 cm', 'peso': '10 kg'}",sucesso
7908816363643,Armário de Cozinha Aéreo Nicho 60cm Pérola M24 Grafite - Mpozenato,"{'largura': '60 cm', 'altura': '54 cm', 'profundidade': '26,7 cm', 'peso': '10 kg'}",sucesso
7908816362288,Nicho Aéreo Adega Vertical 20cm Pérola M24 Branco - Mpozenato,"{'largura': '20 cm', 'altura': '54 cm', 'profundidade': '26,7 cm', 'peso': '5 kg'}",sucesso
7908816362295,Nicho Aéreo Adega Vertical 20cm Pérola M24 Preto - Mpozenato,"{'largura': '20 cm', 'altura': '54 cm', 'profundidade': '26,7 cm', 'peso': '5 kg'}",sucesso
7908816362301,Nicho Aéreo Adega Vertical 20cm Pérola M24 Freijó - Mpozenato,"{'largura': '20 cm', 'altura': '54 cm', 'profundidade': '26,7 cm', 'peso': '5 kg'}",sucesso
7908816363650,Nicho Aéreo Adega Vertical 20cm Pérola M24 Grafite - Mpozenato,"{'largura': '20 cm', 'altura': '54 cm', 'profundidade': '26,7 cm', 'peso': '5 kg'}",sucesso
7908816362318,Balcão de Cozinha Porta Pano 20cm Pérola M24 Branco - Mpozenato,"{'largura': '20 cm', 'altura': '89,5 cm', 'profundidade': '52 cm', 'peso': '10 kg'}",sucesso
7908816362325,Balcão de Cozinha Porta Pano 20cm Pérola M24 Preto - Mpozenato,"{'largura': '20 cm', 'altura': '89,5 cm', 'profundidade': '52 cm', 'peso': '10 kg'}",sucesso
7908816362332,Balcão de Cozinha Porta Pano 20cm Pérola M24 Freijó - Mpozenato,"{'largura': '20 cm', 'altura': '89,5 cm', 'profundidade': '52 cm', 'peso': '10 kg'}",sucesso
7908816363667,Balcão de Cozinha Porta Pano 20cm Pérola M24 Grafite - Mpozenato,"{'largura': '20 cm', 'altura': '89,5 cm', 'profundidade': '52 cm', 'peso': '10 kg'}",sucesso
7908816362349,Paneleiro de Cozinha Torre Quente Pérola M24 Branco - Mpozenato,"{'largura': '60 cm', 'altura': '201,5 cm', 'profundidade': '44 cm', 'peso': '46 kg'}",sucesso
7908816362356,Paneleiro de Cozinha Torre Quente Pérola M24 Preto - Mpozenato,"{'largura': '60 cm', 'altura': '201,5 cm', 'profundidade': '44 cm', 'peso': '46 kg'}",sucesso
7908816362363,Paneleiro de Cozinha Torre Quente Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '60 cm', 'altura': '201,5 cm', 'profundidade': '44 cm', 'peso': '46 kg'}",sucesso
7908816362370,Paneleiro de Cozinha Torre Quente Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '60 cm', 'altura': '201,5 cm', 'profundidade': '44 cm', 'peso': '46 kg'}",sucesso
7908816362394,Armário de Cozinha e Balcão Cooktop Pérola M24 Branco - Mpozenato,"{'largura': '80 cm', 'altura': '89,5 cm', 'profundidade': '52,5 cm', 'peso': '38 kg'}",sucesso
7908816362400,Armário de Cozinha e Balcão Cooktop Pérola M24 Preto - Mpozenato,"{'largura': '80 cm', 'altura': '89,5 cm', 'profundidade': '52,5 cm', 'peso': '38 kg'}",sucesso
7908816362417,Armário de Cozinha e Balcão Cooktop Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '80 cm', 'altura': '89,5 cm', 'profundidade': '52,5 cm', 'peso': '38 kg'}",sucesso
7908816362424,Armário de Cozinha e Balcão Cooktop Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '80 cm', 'altura': '89,5 cm', 'profundidade': '52,5 cm', 'peso': '38 kg'}",sucesso
7908816362431,Balcão de Cozinha Com Tampo 98cm Pérola M24 Branco - Mpozenato,"{'largura': '98 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '34 kg'}",sucesso
7908816362448,Balcão de Cozinha Com Tampo 98cm Pérola M24 Preto - Mpozenato,"{'largura': '98 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '34 kg'}",sucesso
7908816362455,Balcão de Cozinha Com Tampo 98cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '98 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '34 kg'}",sucesso
7908816362462,Balcão de Cozinha Com Tampo 98cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '98 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '34 kg'}",sucesso
7908816362479,Balcão de Cozinha Com Tampo 118cm Pérola M24 Branco - Mpozenato,"{'largura': '118 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '40 kg'}",sucesso
7908816362486,Balcão de Cozinha Com Tampo 118cm Pérola M24 Preto - Mpozenato,"{'largura': '118 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '40 kg'}",sucesso
7908816362493,Balcão de Cozinha Com Tampo 118cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '118 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '40 kg'}",sucesso
7908816362509,Balcão de Cozinha Com Tampo 118cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '118 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '40 kg'}",sucesso
7908816362516,Balcão de Cozinha Com Tampo 148cm Pérola M24 Branco - Mpozenato,"{'largura': '148 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '47,7 kg'}",sucesso
7908816362523,Balcão de Cozinha Com Tampo 148cm Pérola M24 Preto - Mpozenato,"{'largura': '148 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '47,7 kg'}",sucesso
7908816362530,Balcão de Cozinha Com Tampo 148cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '148 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '47,7 kg'}",sucesso
7908816362547,Balcão de Cozinha Com Tampo 148cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '148 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '47,7 kg'}",sucesso
7908816362554,Balcão de Cozinha Com Tampo 178cm Pérola M24 Branco - Mpozenato,"{'largura': '178 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '52,6 kg'}",sucesso
7908816362561,Balcão de Cozinha Com Tampo 178cm Pérola M24 Preto - Mpozenato,"{'largura': '178 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '52,6 kg'}",sucesso
7908816362578,Balcão de Cozinha Com Tampo 178cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '178 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '52,6 kg'}",sucesso
7908816362585,Balcão de Cozinha Com Tampo 178cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '178 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '52,6 kg'}",sucesso
7908816362592,Balcão de Cozinha Com Pia Inox 100cm Pérola M24 Branco - Mpozenato,"{'largura': '100 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '39 kg'}",sucesso
7908816362608,Balcão de Cozinha Com Pia Inox 100cm Pérola M24 Preto - Mpozenato,"{'largura': '100 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '39 kg'}",sucesso
7908816362615,Balcão de Cozinha Com Pia Inox 100cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '100 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '39 kg'}",sucesso
7908816362622,Balcão de Cozinha Com Pia Inox 100cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '100 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '39 kg'}",sucesso
7908816362639,Balcão de Cozinha Com Pia Inox 120cm Pérola M24 Branco - Mpozenato,"{'largura': '120 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '47 kg'}",sucesso
7908816362646,Balcão de Cozinha Com Pia Inox 120cm Pérola M24 Preto - Mpozenato,"{'largura': '120 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '47 kg'}",sucesso
7908816362653,Balcão de Cozinha Com Pia Inox 120cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '120 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '47 kg'}",sucesso
7908816362660,Balcão de Cozinha Com Pia Inox 120cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '120 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '47 kg'}",sucesso
7908816362677,Balcão de Cozinha Com Pia Inox 150cm Pérola M24 Branco - Mpozenato,"{'largura': '150 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '56 kg'}",sucesso
7908816362684,Balcão de Cozinha Com Pia Inox 150cm Pérola M24 Preto - Mpozenato,"{'largura': '150 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '56 kg'}",sucesso
7908816362691,Balcão de Cozinha Com Pia Inox 150cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '150 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '56 kg'}",sucesso
7908816362707,Balcão de Cozinha Com Pia Inox 150cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '150 cm', 'altura': '81 cm', 'profundidade': '53 cm', 'peso': '56 kg'}",sucesso
7908816362714,Balcão de Cozinha Com Pia Inox 180cm Pérola M24 Branco - Mpozenato,"{'largura': '180 cm', 'altura': '81 cm', 'profundidade': '56 cm', 'peso': '67 kg'}",sucesso
7908816362721,Balcão de Cozinha Com Pia Inox 180cm Pérola M24 Preto - Mpozenato,"{'largura': '180 cm', 'altura': '81 cm', 'profundidade': '56 cm', 'peso': '67 kg'}",sucesso
7908816362738,Balcão de Cozinha Com Pia Inox 180cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '180 cm', 'altura': '81 cm', 'profundidade': '56 cm', 'peso': '67 kg'}",sucesso
7908816362745,Balcão de Cozinha Com Pia Inox 180cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '180 cm', 'altura': '81 cm', 'profundidade': '56 cm', 'peso': '67 kg'}",sucesso
7908816363674,Armário de Cozinha CP01 Para Pia 100cm Pérola M24 Branco - Mpozenato,"{'largura': '100 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '46 kg'}",sucesso
7908816363681,Armário de Cozinha CP01 Para Pia 100cm Pérola M24 Preto - Mpozenato,"{'largura': '100 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '46 kg'}",sucesso
7908816363698,Armário de Cozinha CP01 Para Pia 100cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '100 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '46 kg'}",sucesso
7908816363704,Armário de Cozinha CP01 Para Pia 100cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '100 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '46 kg'}",sucesso
7908816363711,Armário de Cozinha CP01 Para Pia 120cm Pérola M24 Branco - Mpozenato,"{'largura': '120 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '55 kg'}",sucesso
7908816363728,Armário de Cozinha CP01 Para Pia 120cm Pérola M24 Preto - Mpozenato,"{'largura': '120 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '55 kg'}",sucesso
7908816363735,Armário de Cozinha CP01 Para Pia 120cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '120 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '55 kg'}",sucesso
7908816363742,Armário de Cozinha CP01 Para Pia 120cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '120 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '55 kg'}",sucesso
7908816363759,Armário de Cozinha CP01 Para Pia 150cm Pérola M24 Branco - Mpozenato,"{'largura': '150 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '63 kg'}",sucesso
7908816363766,Armário de Cozinha CP01 Para Pia 150cm Pérola M24 Preto - Mpozenato,"{'largura': '150 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '63 kg'}",sucesso
7908816363773,Armário de Cozinha CP01 Para Pia 150cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '150 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '63 kg'}",sucesso
7908816363780,Armário de Cozinha CP01 Para Pia 150cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '150 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '63 kg'}",sucesso
7908816363797,Armário de Cozinha CP01 Para Pia 180cm Pérola M24 Branco - Mpozenato,"{'largura': '178 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '75 kg'}",sucesso
7908816363803,Armário de Cozinha CP01 Para Pia 180cm Pérola M24 Preto - Mpozenato,"{'largura': '178 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '75 kg'}",sucesso
7908816363810,Armário de Cozinha CP01 Para Pia 180cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '178 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '75 kg'}",sucesso
7908816363827,Armário de Cozinha CP01 Para Pia 180cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '178 cm', 'altura': '81 cm', 'profundidade': '50,5 cm', 'peso': '75 kg'}",sucesso
7908816363834,Armário de Cozinha CP01 e Tampo 98cm Pérola M24 Branco - Mpozenato,"{'largura': '100 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '52 kg'}",sucesso
7908816363841,Armário de Cozinha CP01 e Tampo 98cm Pérola M24 Preto - Mpozenato,"{'largura': '100 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '52 kg'}",sucesso
7908816363858,Armário de Cozinha CP01 e Tampo 98cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '100 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '52 kg'}",sucesso
7908816363865,Armário de Cozinha CP01 e Tampo 98cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '100 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '52 kg'}",sucesso
7908816363872,Armário de Cozinha CP01 e Tampo 118cm Pérola M24 Branco - Mpozenato,"{'largura': '120 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '62 kg'}",sucesso
7908816363889,Armário de Cozinha CP01 e Tampo 118cm Pérola M24 Preto - Mpozenato,"{'largura': '120 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '62 kg'}",sucesso
7908816363896,Armário de Cozinha CP01 e Tampo 118cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '120 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '62 kg'}",sucesso
7908816363902,Armário de Cozinha CP01 e Tampo 118cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '120 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '62 kg'}",sucesso
7908816363919,Armário de Cozinha CP01 e Tampo 148cm Pérola M24 Branco - Mpozenato,"{'largura': '150 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '71,7 kg'}",sucesso
7908816363926,Armário de Cozinha CP01 e Tampo 148cm Pérola M24 Preto - Mpozenato,"{'largura': '150 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '71,7 kg'}",sucesso
7908816363933,Armário de Cozinha CP01 e Tampo 148cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '150 cm', 'altura': '81 cm', 'profundidade': '52,5 cm', 'peso': '71,7 kg'}",sucesso
