ean,nome,atributos_extraidos,status
7908816371181,Sofá Retrátil 3 Lugares Para Sala 250cm Dijon Couro Mel S07 - Mpozenato,"{'largura': '250 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '72 kg'}",sucesso
7908816371198,Sofá Retrátil 3 Lugares Para Sala 250cm Dijon Couro Creme S07 - Mpozenato,"{'largura': '250 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '72 kg'}",sucesso
7908816371204,Sofá Retrátil 3 Lugares Para Sala 250cm Dijon Couro Caramelo S07 - Mpozenato,"{'largura': '250 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '72 kg'}",sucesso
7908816371211,MODULO BALI/Dijon CR B208 VNH S07 - Mpozenato,"{'largura': nan, 'altura': nan, 'profundidade': nan, 'peso': nan}",sucesso
7908816371228,MODULO BALI/Dijon CR B204 BG S07 - Mpozenato,"{'largura': nan, 'altura': nan, 'profundidade': nan, 'peso': nan}",sucesso
7908816371235,MODULO BALI/Dijon CR B201 MEL S07 - Mpozenato,"{'largura': nan, 'altura': nan, 'profundidade': nan, 'peso': nan}",sucesso
7908816371242,MODULO BALI/Dijon CR A121 PRL S07 - Mpozenato,"{'largura': nan, 'altura': nan, 'profundidade': nan, 'peso': nan}",sucesso
7908816371259,MODULO BALI/Dijon CR A113 CRM S07 - Mpozenato,"{'largura': nan, 'altura': nan, 'profundidade': nan, 'peso': nan}",sucesso
7908816371266,Sofá Retrátil 3 Lugares Para Sala 257cm Dijon Couro Bordô S07 - Mpozenato,"{'largura': '257 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '81 kg'}",sucesso
7908816371273,Sofá Retrátil 3 Lugares Para Sala 257cm Dijon Couro Bege S07 - Mpozenato,"{'largura': '257 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '81 kg'}",sucesso
7908816371280,Sofá Retrátil 3 Lugares Para Sala 257cm Dijon Couro Mel S07 - Mpozenato,"{'largura': '257 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '81 kg'}",sucesso
7908816371297,Sofá Retrátil 3 Lugares Para Sala 257cm Dijon Couro Creme S07 - Mpozenato,"{'largura': '257 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '81 kg'}",sucesso
7908816371303,Sofá Retrátil 3 Lugares Para Sala 257cm Dijon Couro Caramelo S07 - Mpozenato,"{'largura': '257 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '81 kg'}",sucesso
7908816371310,Sofá Retrátil 3 Lugares Para Sala 297cm Dijon Couro Bordô S07 - Mpozenato,"{'largura': '297 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '85 kg'}",sucesso
7908816371327,Sofá Retrátil 3 Lugares Para Sala 297cm Dijon Couro Bege S07 - Mpozenato,"{'largura': '297 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '85 kg'}",sucesso
7908816371334,Sofá Retrátil 3 Lugares Para Sala 297cm Dijon Couro Mel S07 - Mpozenato,"{'largura': '297 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '85 kg'}",sucesso
7908816371341,Sofá Retrátil 3 Lugares Para Sala 297cm Dijon Couro Creme S07 - Mpozenato,"{'largura': '297 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '85 kg'}",sucesso
7908816371358,Sofá Retrátil 3 Lugares Para Sala 297cm Dijon Couro Caramelo S07 - Mpozenato,"{'largura': '297 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '85 kg'}",sucesso
7908816371365,Sofá Retrátil 4 Lugares Para Sala 332cm Dijon Couro Bordô S07 - Mpozenato,"{'largura': '332 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '97 kg'}",sucesso
7908816371372,Sofá Retrátil 4 Lugares Para Sala 332cm Dijon Couro Bege S07 - Mpozenato,"{'largura': '332 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '97 kg'}",sucesso
7908816371389,Sofá Retrátil 4 Lugares Para Sala 332cm Dijon Couro Mel S07 - Mpozenato,"{'largura': '332 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '97 kg'}",sucesso
7908816371396,Sofá Retrátil 4 Lugares Para Sala 332cm Dijon Couro Creme S07 - Mpozenato,"{'largura': '332 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '97 kg'}",sucesso
7908816371402,Sofá Retrátil 4 Lugares Para Sala 332cm Dijon Couro Caramelo S07 - Mpozenato,"{'largura': '332 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '97 kg'}",sucesso
7908816371419,Sofá Retrátil 4 Lugares Para Sala 339cm Dijon Couro Bordô S07 - Mpozenato,"{'largura': '339 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '106 kg'}",sucesso
7908816371426,Sofá Retrátil 4 Lugares Para Sala 339cm Dijon Couro Bege S07 - Mpozenato,"{'largura': '339 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '106 kg'}",sucesso
7908816371433,Sofá Retrátil 4 Lugares Para Sala 339cm Dijon Couro Mel S07 - Mpozenato,"{'largura': '339 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '106 kg'}",sucesso
7908816371440,Sofá Retrátil 4 Lugares Para Sala 339cm Dijon Couro Creme S07 - Mpozenato,"{'largura': '339 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '106 kg'}",sucesso
7908816371457,Sofá Retrátil 4 Lugares Para Sala 339cm Dijon Couro Caramelo S07 - Mpozenato,"{'largura': '339 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '106 kg'}",sucesso
7908816371464,Sofá Retrátil 4 Lugares Para Sala 379cm Dijon Couro Bordô S07 - Mpozenato,"{'largura': '379 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '110 kg'}",sucesso
7908816371471,Sofá Retrátil 4 Lugares Para Sala 379cm Dijon Couro Bege S07 - Mpozenato,"{'largura': '379 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '110 kg'}",sucesso
7908816371488,Sofá Retrátil 4 Lugares Para Sala 379cm Dijon Couro Mel S07 - Mpozenato,"{'largura': '379 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '110 kg'}",sucesso
7908816371495,Sofá Retrátil 4 Lugares Para Sala 379cm Dijon Couro Creme S07 - Mpozenato,"{'largura': '379 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '110 kg'}",sucesso
7908816371501,Sofá Retrátil 4 Lugares Para Sala 379cm Dijon Couro Caramelo S07 - Mpozenato,"{'largura': '379 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '110 kg'}",sucesso
7908816371518,Sofá Retrátil 5 Lugares Para Sala 414cm Dijon Couro Bordô S07 - Mpozenato,"{'largura': '414 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '122 kg'}",sucesso
7908816371525,Sofá Retrátil 5 Lugares Para Sala 414cm Dijon Couro Bege S07 - Mpozenato,"{'largura': '414 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '122 kg'}",sucesso
7908816371532,Sofá Retrátil 5 Lugares Para Sala 414cm Dijon Couro Mel S07 - Mpozenato,"{'largura': '414 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '122 kg'}",sucesso
7908816371549,Sofá Retrátil 5 Lugares Para Sala 414cm Dijon Couro Creme S07 - Mpozenato,"{'largura': '414 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '122 kg'}",sucesso
7908816371556,Sofá Retrátil 5 Lugares Para Sala 414cm Dijon Couro Caramelo S07 - Mpozenato,"{'largura': '414 cm', 'altura': '90 cm', 'profundidade': '120 cm', 'peso': '122 kg'}",sucesso
