ean,nome,atributos_extraidos,status
7899805402941,Mesa para Computador Escrivaninha Logan Web 4 Gavetas - Artany,"{'largura': '100 cm', 'altura': '75 cm', 'profundidade': '109 cm', 'peso': '49,2 kg'}",sucesso
7899805402927,Mesa para Computador Notebook Mingle Web 2 Portas - Artany,"{'largura': '120 cm', 'altura': '75 cm', 'profundidade': '120 cm', 'peso': '48,4 kg'}",sucesso
7899090143772,Estante Livreiro 4 Prateleiras Janaína - AJL Móveis,"{'largura': '33 cm', 'altura': '184 cm', 'profundidade': '30 cm', 'peso': '19 kg'}",sucesso
7908258507858,Kit 2 Estantes Livreiro Luiza e Janaína com Prateleiras - AJL Móveis,"{'largura': '60 cm', 'altura': '184 cm', 'profundidade': '30 cm', 'peso': '45 kg'}",sucesso
7896425601907,Estante Multiuso Tripla Soul 1006 com Suporte e Nichos Branco - BE Mobiliário,"{'largura': '63 cm', 'altura': '189 cm', 'profundidade': '29,7 cm', 'peso': '26,6 kg'}",sucesso
7890315023145,Mesa Para Computador Escrivaninha Zetta 90cm Preto - Fit Mobel,"{'largura': '90 cm', 'altura': '75 cm', 'profundidade': '60 cm', 'peso': '11,3 kg'}",sucesso
7908258503447,Kit 2 Armários Aéreos De Cozinha Honduras 120cm 3 Portas - Lumil Móveis,"{'largura': '120 cm', 'altura': '54 cm', 'profundidade': '29 cm', 'peso': '44 kg'}",sucesso
7908258503140,Armário Aéreo Honduras e Balcão Gabinete 120cm Suécia Branco - Lumil Móveis,"{'largura': nan, 'altura': nan, 'profundidade': nan, 'peso': '58 kg'}",sucesso
7898962378465,Balcão de Cozinha Cooktop 2 Portas Roma - Lumil Móveis,"{'largura': '80,5 cm', 'altura': '89 cm', 'profundidade': '51 cm', 'peso': '29 kg'}",sucesso
7898962378434,Armário Aéreo de Cozinha Para Geladeira Veneza 70cm 1 Porta  - Lumil Móveis,"{'largura': '70 cm', 'altura': '25 cm', 'profundidade': '29 cm', 'peso': '8 kg'}",sucesso
7908258502716,Mesa para Computador Notebook Desk Game DRX 8000 1 Gaveta M09 - Mpozenato,"{'largura': '127 cm', 'altura': '75 cm', 'profundidade': '53 cm', 'peso': '26,6 kg'}",sucesso
7908258507209,Kit 02 Armários Bella Multiuso Sapateira - Phoenix,"{'largura': '72 cm', 'altura': '110 cm', 'profundidade': '31,5 cm', 'peso': nan}",sucesso
7908258507223,Kit 3 Armários Sapateira Multiuso Bella - Phoenix,"{'largura': '72 cm', 'altura': '110 cm', 'profundidade': '31,5 cm', 'peso': '63 kg'}",sucesso
7908258504222,Armário Multiuso Sapateira Bell P04 - Mpozenato,"{'largura': '72 cm', 'altura': '110 cm', 'profundidade': '31,5 cm', 'peso': '21 kg'}",sucesso
7908258507247,Kit 3 Armários Multiusos Sapateira Bell P04 - Mpozenato,"{'largura': '72 cm', 'altura': '110 cm', 'profundidade': '31,5 cm', 'peso': '63 kg'}",sucesso
7908258507254,Kit 4 Armários Multiuso Sapateira Bell P04 - Mpozenato,"{'largura': '72 cm', 'altura': '110 cm', 'profundidade': '31,5 cm', 'peso': '84 kg'}",sucesso
7908258507230,Kit 4 Armários Multiuso Sapateira Bella - Phoenix,"{'largura': '72 cm', 'altura': '110 cm', 'profundidade': '31,5 cm', 'peso': '84 kg'}",sucesso
7908258510513,Cabeceira Cama Box Casal 140cm Greta DM1 Suede e 2 Mesas de Cabeceira Flex Branco - Mpozenato,"{'largura': '140 cm', 'altura': '125 cm', 'profundidade': '36 cm', 'peso': '33 kg'}",sucesso
7908258510988,Cabeceira Cama Box Casal King 195cm Greta Corano e 2 Mesas de Cabeceira Flex DM1 Branco - Mpozenato,"{'largura': '195 cm', 'altura': '125 cm', 'profundidade': '36 cm', 'peso': '37 kg'}",sucesso
7898962378243,Tampo para Balcão de Cozinha 120cm MDP Branco - Lumil Móveis,"{'largura': '120 cm', 'altura': '8,5 cm', 'profundidade': '50,5 cm', 'peso': '7,5 kg'}",sucesso
7898962378441,Tampo para Balcão de Cozinha 100cm MDP Branco - Lumil Móveis,"{'largura': '100 cm', 'altura': '8,5 cm', 'profundidade': '50,5 cm', 'peso': '7,5 kg'}",sucesso
7899955506346,Jogo de Mesa Malva 107cm e 4 Cadeiras 118 Preto - Artefamol,"{'largura': '75 cm', 'altura': '91 cm', 'profundidade': '107 cm', 'peso': '47,2 kg'}",sucesso
7899822813461,Armário Ponte Solteiro 97cm 2 Portas 199 Master - Eucamóveis,"{'largura': '97 cm', 'altura': '82 cm', 'profundidade': '41,5 cm', 'peso': '29 kg'}",sucesso
7899822813508,Armário Ponte Casal 167cm 2 Portas 201 Master - Eucamóveis,"{'largura': '167 cm', 'altura': '82 cm', 'profundidade': '41,5 cm', 'peso': '46 kg'}",sucesso
7908258538890,Kit 3 Colchões Para Berço Liso 130x60x10 cm D18 - Prorelax,"{'largura': '60 cm', 'altura': '10 cm', 'profundidade': '130 cm', 'peso': '6 kg'}",sucesso
7908258538852,Colchão Liso Para Mini Cama 148x68x12 cm D20 - Prorelax,"{'largura': '68 cm', 'altura': '12 cm', 'profundidade': '148 cm', 'peso': '2 kg'}",sucesso
7899741100253,Guarda Roupa Infantil 01 Porta Eloísa Branco - Phoenix Baby,"{'largura': '38 cm', 'altura': '225 cm', 'profundidade': '47 cm', 'peso': '40 kg'}",sucesso
7908258515051,Kit 2 Adegas Bar Multiuso Seul com Rodízios L03 Preto - Mpozenato,"{'largura': '48 cm', 'altura': '94 cm', 'profundidade': '36 cm', 'peso': '16 kg'}",sucesso
7908258516775,Kit 2 Armários Multiuso para Cozinha Seul com Rodízios L03 Preto - Mpozenato,"{'largura': '48 cm', 'altura': '94 cm', 'profundidade': '36 cm', 'peso': '16 kg'}",sucesso
7899741101465,Cômoda Infantil 100% MDF 1 Porta e 4 Gavetas Livia Branco - Phoenix,"{'largura': '105 cm', 'altura': '92 cm', 'profundidade': '45 cm', 'peso': '39 kg'}",sucesso
7899741101472,Guarda Roupa Infantil  04 Portas 100% MDF Livia Branco - Phoenix,"{'largura': '147 cm', 'altura': '203 cm', 'profundidade': '45 cm', 'peso': '94 kg'}",sucesso
7899741102288,Poltrona de Amamentação Sabrina Fixa - Phoenix Baby,"{'largura': '73 cm', 'altura': '99 cm', 'profundidade': '70 cm', 'peso': '30 kg'}",sucesso
7908258548370,Guarda Roupa Infantil 02 Portas e Ponte Aérea Eloísa Branco - Phoenix Baby,"{'largura': nan, 'altura': nan, 'profundidade': nan, 'peso': '106 kg'}",sucesso
7908816339150,Cômoda Infantil Helena 01 Porta e 04 Gavetas Branco - Phoenix,"{'largura': '105 cm', 'altura': nan, 'profundidade': '45 cm', 'peso': nan}",sucesso
7908258519202,Mesa de Escritório Office 120cm Estilo Industrial Prisma C08 Nogal - Mpozenato,"{'largura': '120 cm', 'altura': '75 cm', 'profundidade': '60 cm', 'peso': '15 kg'}",sucesso
7908258541265,Kit 02 Poltronas Decorativas Vitória W01 Corano Branco - Mpozenato,"{'largura': '60 cm', 'altura': '83 cm', 'profundidade': '63 cm', 'peso': '25 kg'}",sucesso
7908258541258,Kit 02 Poltronas Decorativas Vitória W01 Corano Preto - Mpozenato,"{'largura': '60 cm', 'altura': '83 cm', 'profundidade': '63 cm', 'peso': '25 kg'}",sucesso
7908258541241,Kit 02 Poltronas Decorativas Vitória W01 Corano Marrom Escuro - Mpozenato,"{'largura': '60 cm', 'altura': '83 cm', 'profundidade': '63 cm', 'peso': '25 kg'}",sucesso
7898268706689,Cabeceira Casal 140cm Greta Sintético Branco Z51 - Mpozenato,"{'largura': '140 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '13 kg'}",sucesso
7898268706764,Cabeceira Casal 140cm Greta Sintético Preto Z51 - Mpozenato,"{'largura': '140 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '13 kg'}",sucesso
7898268707136,Cabeceira Casal Queen 160cm Greta Sintético Bege Z51 - Mpozenato,"{'largura': '160 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '15 kg'}",sucesso
7898268706696,Cabeceira Casal Queen 160cm Greta Sintético Branco Z51 - Mpozenato,"{'largura': '160 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '15 kg'}",sucesso
7898268706733,Cabeceira Casal Queen 160cm Greta Sintético Marrom Z51 - Mpozenato,"{'largura': '160 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '15 kg'}",sucesso
7898268706771,Cabeceira Casal Queen 160cm Greta Sintético Preto Z51 - Mpozenato,"{'largura': '160 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '15 kg'}",sucesso
7898268707143,Cabeceira Casal King 195cm Greta Sintético Bege Z51 - Mpozenato,"{'largura': '195 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '17 kg'}",sucesso
7898268706702,Cabeceira Casal King 195cm Greta Sintético Branco Z51 - Mpozenato,"{'largura': '195 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '17 kg'}",sucesso
7898268706740,Cabeceira Casal King 195cm Greta Sintético Marrom Z51 - Mpozenato,"{'largura': '195 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '17 kg'}",sucesso
7898268706788,Cabeceira Casal King 195cm Greta Sintético Preto Z51 - Mpozenato,"{'largura': '195 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '17 kg'}",sucesso
7898268706726,Cabeceira Casal 140cm Greta Sintético Marrom Z51 - Mpozenato,"{'largura': '140 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '13 kg'}",sucesso
7898268707112,Cabeceira Solteiro 90cm Greta Sintético Bege Z51 - Mpozenato,"{'largura': '90 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '12 kg'}",sucesso
7898268706672,Cabeceira Solteiro 90cm Greta Sintético Branco Z51 - Mpozenato,"{'largura': '90 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '12 kg'}",sucesso
7898268706719,Cabeceira Solteiro 90cm Greta Sintético Marrom Z51 - Mpozenato,"{'largura': '90 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '12 kg'}",sucesso
7898268707389,Cabeceira Solteiro 90cm Greta Linho Cinza Z51 - Mpozenato,"{'largura': '75 cm', 'altura': '77 cm', 'profundidade': '46 cm', 'peso': '15 kg'}",sucesso
7898268707129,Cabeceira Casal 140cm Greta Sintético Bege Z51 - Mpozenato,"{'largura': '140 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '13 kg'}",sucesso
7893779093389,Guarda Roupa de Casal Capri 04 Portas e 03 Gavetas Castanho Wood - Moval,"{'largura': '165 cm', 'altura': '204 cm', 'profundidade': '47 cm', 'peso': '92 kg'}",sucesso
7893779091262,Guarda Roupa de Casal Capri 04 Portas e 03 Gavetas Flex Branco ou Branco com Rosa - Moval,"{'largura': '165 cm', 'altura': '204 cm', 'profundidade': '47 cm', 'peso': '92 kg'}",sucesso
7893779093778,Guarda Roupa de Casal Portugal 08 Portas e Espelho Avelã/Castanho - Moval,"{'largura': '165 cm', 'altura': '204 cm', 'profundidade': '47 cm', 'peso': '84 kg'}",sucesso
7893779093457,Guarda Roupa de Casal Portugal 08 Portas e Espelho Castanho Wood - Moval,"{'largura': '165 cm', 'altura': '204 cm', 'profundidade': '47 cm', 'peso': '84 kg'}",sucesso
7893779094768,Guarda Roupa Casal Itatiba 6 Portas Branco - Moval,"{'largura': '165 cm', 'altura': '204 cm', 'profundidade': '47 cm', 'peso': '98,4 kg'}",sucesso
7893779094560,Guarda Roupa Casal Itatiba 6 Portas Castanho Wood - Moval,"{'largura': '165 cm', 'altura': '204 cm', 'profundidade': '47 cm', 'peso': '98,4 kg'}",sucesso
7893779094652,Guarda Roupa Solteiro Sobral 4 Portas Branco/Rosa/Azul/Lilás - Moval,"{'largura': '111 cm', 'altura': '204 cm', 'profundidade': '47 cm', 'peso': '71 kg'}",sucesso
7893779094614,Guarda Roupa Solteiro Sobral 4 Portas Castanho Wood - Moval,"{'largura': '111 cm', 'altura': '204 cm', 'profundidade': '47 cm', 'peso': '71 kg'}",sucesso
7893779093709,Guarda Roupa Solteiro 04 Portas Madri Castanho Wood - Moval,"{'largura': '111 cm', 'altura': '204 cm', 'profundidade': '47 cm', 'peso': '62 kg'}",sucesso
7893779074937,Mesa de Cabeceira Apolo Flex Branco/Rosa/Azul/Lilás - Moval,"{'largura': '46 cm', 'altura': '61 cm', 'profundidade': '39 cm', 'peso': '13,5 kg'}",sucesso
7893779093280,Mesa de Cabeceira Apolo Flex Castanho/Avelã/Baunilha - Moval,"{'largura': '46 cm', 'altura': '61 cm', 'profundidade': '39 cm', 'peso': '13,5 kg'}",sucesso
7898612025824,Cabeceira Cama Box Casal 140cm Cristal Sintético Branco - MV Estofados,"{'largura': '140 cm', 'altura': '126 cm', 'profundidade': '10 cm', 'peso': '10 kg'}",sucesso
7908182300327,Cabeceira Cama Box Casal 140cm Cristal Linho Bege - MV Estofados,"{'largura': '140 cm', 'altura': '126 cm', 'profundidade': '10 cm', 'peso': '10 kg'}",sucesso
7898612025916,Cabeceira Cama Box Casal Queen 160cm Cristal Sintético Branco - MV Estofados,"{'largura': '160 cm', 'altura': '126 cm', 'profundidade': '10 cm', 'peso': '13 kg'}",sucesso
7908182300334,Cabeceira Cama Box Casal Queen 160cm Cristal Linho Bege - MV Estofados,"{'largura': '160 cm', 'altura': '126 cm', 'profundidade': '10 cm', 'peso': '13 kg'}",sucesso
7908258556269,Balcão Gabinete Para Pia 160cm Nathan 3 Portas Branco - Nathy Móveis,"{'largura': '157 cm', 'altura': '84 cm', 'profundidade': '51 cm', 'peso': '47 kg'}",sucesso
7898612026128,Cabeceira Casal Cama Box 140 cm London Sintético Branco - JS Móveis,"{'largura': '140 cm', 'altura': '118 cm', 'profundidade': '7 cm', 'peso': '9 kg'}",sucesso
7908258556245,Balcão Gabinete Para Pia 160cm Nathan 3 Portas Rústico/Chocolate - Nathy Móveis,"{'largura': '157 cm', 'altura': '84 cm', 'profundidade': '51 cm', 'peso': '47 kg'}",sucesso
7908258556252,Balcão Gabinete Para Pia 160cm Nathan 3 Portas Rústico - Nathy Móveis,"{'largura': '157 cm', 'altura': '84 cm', 'profundidade': '51 cm', 'peso': '47 kg'}",sucesso
7895171302007,Pia de Cozinha com Cuba e Válvula Bali 120cm Aço Inox - Ghel Plus,"{'largura': '120 cm', 'altura': '13,5 cm', 'profundidade': '53 cm', 'peso': '14 kg'}",sucesso
7908258539507,Pia de Cozinha com Cuba e Válvula Bali 150cm Aço Inox - Ghel Plus,"{'largura': '150 cm', 'altura': '13,5 cm', 'profundidade': '53 cm', 'peso': '17 kg'}",sucesso
7895171306005,Pia de Cozinha com Cuba e Válvula Bali 160cm Aço Inox - Ghel Plus,"{'largura': '160 cm', 'altura': '13,5 cm', 'profundidade': '53 cm', 'peso': '18 kg'}",sucesso
7890315074185,Mesa Para Computador Escrivaninha Porto 120cm Z34 Branco - Mpozenato,"{'largura': '120 cm', 'altura': '75 cm', 'profundidade': '50 cm', 'peso': '16 kg'}",sucesso
7890315074536,Mesa Para Computador Escrivaninha Porto 120cm Nature - Fit Mobel,"{'largura': '120 cm', 'altura': '75 cm', 'profundidade': '50 cm', 'peso': '16 kg'}",sucesso
7890315350050,Mesa Para Computador Notebook Gamer Pro Preto/Vermelho - Fit Mobel,"{'largura': '136 cm', 'altura': '75 cm', 'profundidade': '60 cm', 'peso': '38 kg'}",sucesso
7890315350241,Mesa Para Computador Notebook Gamer X Preto/Vermelho - Fit Mobel,"{'largura': '136 cm', 'altura': '75 cm', 'profundidade': '60 cm', 'peso': '35 kg'}",sucesso
7908258509449,Cabeceira Casal Queen 160cm Vênus Corano Bege - D'Monegatto,"{'largura': '160 cm', 'altura': '125 cm', 'profundidade': '10 cm', 'peso': '15 kg'}",sucesso
7908258514139,Kit 2 Estantes Livreiro 6 Prateleiras Office Branco - Móveis Leão,"{'largura': '60 cm', 'altura': '188 cm', 'profundidade': '34 cm', 'peso': '60 kg'}",sucesso
7908816355839,Kit 2 Estantes Livreiro 6 Prateleiras Office Preto - Móveis Leão,"{'largura': '60 cm', 'altura': '188 cm', 'profundidade': '34 cm', 'peso': '60 kg'}",sucesso
7908258514290,Kit 3 Estantes Livreiro 6 Prateleiras Office Branco - Móveis Leão,"{'largura': '60 cm', 'altura': '188 cm', 'profundidade': '34 cm', 'peso': '90 kg'}",sucesso
7908816355846,Kit 3 Estantes Livreiro 6 Prateleiras Office Preto - Móveis Leão,"{'largura': '60 cm', 'altura': '188 cm', 'profundidade': '34 cm', 'peso': '90 kg'}",sucesso
7908258514207,Kit 2 Mesas Para Computador Escrivaninha Gávea Branco - Móveis Leão,"{'largura': '127 cm', 'altura': '75 cm', 'profundidade': '53 cm', 'peso': '48 kg'}",sucesso
7908258514269,Conjunto Escritório 2 Peças Mesa Gávea e Estante Office Branco - Móveis Leão,"{'largura': '127 cm', 'altura': '188 cm', 'profundidade': '53 cm', 'peso': '54 kg'}",sucesso
7908258514276,Conjunto Escritório 2 Peças Mesa Gávea e Estante Office Preto - Móveis Leão,"{'largura': '127 cm', 'altura': '188 cm', 'profundidade': '53 cm', 'peso': '54 kg'}",sucesso
7898518220675,Mesa para Computador Notebook Desk Game DRX 9000 Preto/Vermelho - Móveis Leão,"{'largura': '127 cm', 'altura': '75 cm', 'profundidade': '53 cm', 'peso': '27 kg'}",sucesso
7908258508619,Kit 2 Estantes Livreiro 5 Prateleiras Linus Branco - Qmovi,"{'largura': '61 cm', 'altura': '183 cm', 'profundidade': '35 cm', 'peso': '23 kg'}",sucesso
7908258508657,Kit 2 Estantes Livreiro 5 Prateleiras Linus Preto - Qmovi,"{'largura': '61 cm', 'altura': '183 cm', 'profundidade': '35 cm', 'peso': '47 kg'}",sucesso
7898913143395,Estante Livreiro com Prateleiras Linus Branco - Qmovi,"{'largura': '61 cm', 'altura': '183 cm', 'profundidade': '35 cm', 'peso': '23 kg'}",sucesso
7908258515068,Armário Multiuso para Lavanderia Bell P04 Branco - Mpozenato,"{'largura': '72 cm', 'altura': '110 cm', 'profundidade': '31,5 cm', 'peso': '21 kg'}",sucesso
7908258514955,Cômoda com Cantoneira Laura e Armário Multiuso Bell Z39 Branco - Mpozenato,"{'largura': '135 cm', 'altura': '110 cm', 'profundidade': '45 cm', 'peso': '73 kg'}",sucesso
7908258515075,Kit 2 Armários Multiuso para Lavanderia Bell P04 Branco - Mpozenato,"{'largura': '72 cm', 'altura': '110 cm', 'profundidade': '31,5 cm', 'peso': '21 kg'}",sucesso
7908258515082,Kit 3 Armários Multiuso para Lavanderia Bell P04 Branco - Mpozenato,"{'largura': '72 cm', 'altura': '110 cm', 'profundidade': '31,5 cm', 'peso': '21 kg'}",sucesso
7908258511671,Kit 2 Nichos Organizadores com Rodízios Toys 3 Gavetas Q01 Branco/Colorido - Mpozenato,"{'largura': '108 cm', 'altura': '83 cm', 'profundidade': '33,5 cm', 'peso': '59,8 kg'}",sucesso
7908258511688,Kit 2 Nichos Organizadores com Rodízios Toys 3 Gavetas Q01 Branco - Mpozenato,"{'largura': '108 cm', 'altura': '83 cm', 'profundidade': '33,5 cm', 'peso': '59,8 kg'}",sucesso
